icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,departure_airport_icao,arrival_airport_icao,departure_airport_name,arrival_airport_name,departure_city,arrival_city,departure_lat,departure_lon,arrival_lat,arrival_lon,airline,route_confidence,route_distance_km,anomaly
34660f,VOE80QF,Spain,1753810463,1753810463,5.4886,47.9584,8534.4,False,242.36,46.55,-0.33,,8862.06,1000.0,False,0,LSZH,LFPG,Zurich Airport,Paris Charles de Gaulle,Zurich,Paris,47.4647,8.5492,49.0097,2.5479,Unknown,medium,687.8653672394695,0
89639e,UAE9LT,United Arab Emirates,1753810463,1753810463,10.3128,45.6489,6850.38,False,189.32,270.31,-7.48,,7124.7,2317.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4bb205,THY7WT,Turkey,1753810462,1753810463,10.8107,51.53,10043.16,False,251.69,107.73,0.0,,10271.76,4640.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
4bb203,THY2SP,Turkey,1753810462,1753810463,10.4813,48.4782,10066.02,False,254.73,120.19,0.0,,10378.44,3464.0,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
0200af,RAM811D,Morocco,1753810463,1753810463,8.3745,49.0746,6926.58,False,225.87,199.84,10.08,,7147.56,120.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
3d349e,DESEG,Germany,1753810463,1753810463,7.7155,52.153,281.94,False,41.16,126.87,-0.33,,358.14,7041.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
780a3c,CPA253,China,1753810463,1753810463,13.6939,48.7499,10972.8,False,238.14,290.35,0.0,,11239.5,5437.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
800736,AIC137,India,1753810463,1753810463,8.8924,45.3777,1569.72,False,110.03,260.58,-4.55,,1676.4,2313.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4ac9f3,SAS80M,Sweden,1753810462,1753810462,5.158,53.1094,7818.12,False,197.19,19.19,7.15,,7978.14,3165.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
4ac9f8,SAS2796,Sweden,1753810463,1753810463,10.192,51.0073,11590.02,False,228.04,15.57,-0.33,,11871.96,7515.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
4ac9c4,BLX363,Sweden,1753810463,1753810463,13.2006,54.8384,11277.6,False,237.21,169.25,0.0,,11468.1,4505.0,False,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
4bb18f,THY3JT,Turkey,1753810462,1753810463,13.8181,54.274,11277.6,False,250.12,152.43,-0.33,,11475.72,6010.0,False,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
3e0fe3,CHX42,Germany,1753810215,1753810236,8.5537,54.6835,129.54,False,25.34,275.83,-2.28,,175.26,20.0,False,0,EKCH,EHAM,Copenhagen Airport,Amsterdam Schiphol,Copenhagen,Amsterdam,55.6181,12.6561,52.3105,4.7683,Unknown,medium,949.4076421214442,1
3e0fe0,CHX54,Germany,1753810288,1753810288,7.8995,47.9952,670.56,False,61.95,294.01,-2.93,,792.48,,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
4d02bc,JFA46Y,Luxembourg,1753810462,1753810462,6.5177,49.6319,1600.2,False,100.9,6.15,-4.55,,1714.5,4122.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
4d02c2,JFA18A,Luxembourg,1753810462,1753810463,5.5867,52.1884,13114.02,False,221.4,205.02,0.0,,13479.78,1357.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
3e0fea,CHXE5,Germany,1753810375,1753810459,9.8449,54.4406,198.12,False,57.37,302.55,0.0,,228.6,,False,0,EKCH,EDDF,Copenhagen Airport,Frankfurt Airport,Copenhagen,Frankfurt,55.6181,12.6561,50.0379,8.5622,Unknown,medium,768.2182355354822,0
3e0fed,CHX100,Germany,1753810463,1753810463,13.4178,52.6119,342.9,False,69.74,65.14,-0.65,,388.62,,False,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
896479,UAE7TR,United Arab Emirates,1753810462,1753810462,7.3386,50.412,12192.0,False,233.74,290.35,0.0,,12534.9,3574.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
4d02a1,JFA99X,Luxembourg,1753810463,1753810463,6.0541,46.669,4754.88,False,187.51,206.21,-7.48,,4945.38,2160.0,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
39567c,FJAOE,France,1753810461,1753810463,7.8582,48.7856,434.34,False,40.46,78.26,-0.33,,525.78,6110.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
896462,ETD1VW,United Arab Emirates,1753810462,1753810463,5.5626,51.4378,11582.4,False,236.03,286.46,0.0,,11887.2,6623.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
4d02e8,JFA17V,Luxembourg,1753810462,1753810463,8.8822,52.0054,8229.6,False,172.92,178.47,0.0,,8412.48,1117.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
484f06,KLM62R,Kingdom of the Netherlands,1753810463,1753810463,8.0932,51.9099,12192.0,False,229.78,294.33,0.0,,12489.18,1000.0,False,0,EHAM,LIRF,Amsterdam Schiphol,Rome Fiumicino,Amsterdam,Rome,52.3105,4.7683,41.8003,12.2389,KLM,high,1431.3154889319126,0
3a2e22,REU973,France,1753810463,1753810463,6.9628,46.0828,12192.0,False,236.99,311.13,0.0,,12641.58,1000.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
484bb0,PH798,Kingdom of the Netherlands,1753810189,1753810251,6.9058,52.2823,4152.9,False,25.42,234.06,-0.33,,,7000.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,1
3c49c9,EWG59L,Germany,1753810463,1753810463,8.2398,49.258,10050.78,False,222.94,170.17,0.33,,10370.82,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
8964e1,UAE4CK,United Arab Emirates,1753810462,1753810463,14.2922,49.2957,12192.0,False,245.32,305.96,0.0,,12489.18,3274.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
4077bb,EXS1737,United Kingdom,1753810463,1753810463,9.5664,48.3398,11277.6,False,250.19,128.24,-0.33,,11628.12,517.0,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
3ddc77,CHX85,Germany,1753810300,1753810300,11.982,51.452,121.92,False,4.85,327.99,-0.98,,190.5,20.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,1
3ddc6b,CHX43,Germany,1753810436,1753810436,8.0016,48.7619,297.18,False,55.15,216.66,0.65,,381.0,,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
3ddc76,CHX86,Germany,1753810463,1753810463,9.7166,52.4442,243.84,False,52.63,129.45,1.3,,304.8,20.0,False,0,EDDF,EKCH,Frankfurt Airport,Copenhagen Airport,Frankfurt,Copenhagen,50.0379,8.5622,55.6181,12.6561,Unknown,medium,768.2182355354822,0
3ddc70,CHX84,Germany,1753810462,1753810462,11.631,52.0125,449.58,False,54.81,330.79,0.0,,510.54,,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
896623,UAE2AY,United Arab Emirates,1753810463,1753810463,10.4541,51.1723,12192.0,False,237.8,298.56,-0.33,,12466.32,3267.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
4bb072,THY20R,Turkey,1753810463,1753810463,14.4455,46.2342,11887.2,False,248.27,115.66,0.0,,12237.72,3503.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
780ab7,CPA238,China,1753810463,1753810463,9.2046,49.9646,10668.0,False,276.91,110.56,0.0,,10965.18,4636.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
3ddc6f,CHX89,Germany,1753810462,1753810462,12.1249,48.8496,586.74,False,60.17,172.63,-0.33,,678.18,20.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
3e0f77,CHX20,Germany,1753810172,1753810172,11.6196,49.9771,556.26,False,43.33,60.09,-1.3,,640.08,,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
3008d6,IPVGA,Italy,1753810463,1753810463,12.5733,45.6898,1249.68,False,50.63,174.75,0.65,,1333.5,4251.0,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Unknown,medium,454.5200241782972,0
484c52,KLM90Y,Kingdom of the Netherlands,1753810462,1753810462,6.419,52.2534,6240.78,False,181.52,296.78,-15.61,,6362.7,1000.0,False,0,EHAM,LIRF,Amsterdam Schiphol,Rome Fiumicino,Amsterdam,Rome,52.3105,4.7683,41.8003,12.2389,KLM,high,1431.3154889319126,0
461f9c,FIN2EG,Finland,1753810462,1753810463,8.8654,54.6158,10668.0,False,248.82,51.21,0.0,,10805.16,3130.0,False,0,EKCH,EDDF,Copenhagen Airport,Frankfurt Airport,Copenhagen,Frankfurt,55.6181,12.6561,50.0379,8.5622,Unknown,medium,768.2182355354822,0
461f6a,FIN2PX,Finland,1753810463,1753810463,13.5854,51.3563,10668.0,False,225.79,24.93,0.33,,10881.36,6445.0,False,0,EDDM,EKCH,Munich Airport,Copenhagen Airport,Munich,Copenhagen,48.3538,11.7861,55.6181,12.6561,Unknown,medium,812.0995051539496,0
740823,RJA112,Jordan,1753810463,1753810463,11.9464,49.1893,12496.8,False,267.69,120.36,0.0,,12854.94,4635.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
3009b3,DLA4MJ,Italy,1753810463,1753810463,13.3171,51.0692,10363.2,False,225.65,257.36,0.65,,10546.08,1000.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
49118d,NJE703R,Portugal,1753810462,1753810463,11.6597,45.8898,13106.4,False,225.24,349.87,0.0,,13540.74,1000.0,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Unknown,medium,454.5200241782972,0
461f35,FIN95C,Finland,1753810462,1753810463,13.9207,52.5137,1554.48,False,118.57,214.03,-8.13,,1623.06,7671.0,False,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
8964a7,UAE2MJ,United Arab Emirates,1753810463,1753810463,11.2734,47.6331,10264.14,False,216.13,280.56,-2.6,,10584.18,3271.0,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
3c48f0,LHX9WE,Germany,1753810463,1753810463,10.2087,51.0716,9814.56,False,207.77,342.42,-4.88,,10058.4,1000.0,False,0,EDDF,LEMD,Frankfurt Airport,Madrid Barajas,Frankfurt,Madrid,50.0379,8.5622,40.4983,-3.5676,Lufthansa,high,1712.913849439078,0
3c48f1,EWG1EP,Germany,1753810463,1753810463,10.2464,51.716,11544.3,False,216.62,241.49,-4.88,,11803.38,1125.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
49130d,NJE562N,Portugal,1753810463,1753810463,7.7978,46.2745,5372.1,False,186.57,68.32,-4.88,,5577.84,5701.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4ab56c,AUA267,Sweden,1753810463,1753810463,11.0259,49.2825,5486.4,False,129.37,298.5,0.0,,5623.56,1000.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
461fa5,FIN1CW,Finland,1753810462,1753810462,5.9671,45.9441,10363.2,False,251.93,47.32,0.0,,10751.82,2321.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
40666d,EZY17RU,United Kingdom,1753810463,1753810463,6.3929,45.7957,11285.22,False,243.81,136.54,-0.65,,11719.56,6373.0,False,0,EGGW,EDDM,London Luton,Munich Airport,London,Munich,51.8747,-0.3683,48.3538,11.7861,easyJet,high,1404.6047901778527,0
3009f8,ICNTP,Italy,1753810412,1753810448,9.4176,45.7127,609.6,False,47.24,51.63,-0.33,,670.56,4612.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
345248,VLG3LM,Spain,1753810463,1753810463,14.4171,49.742,3230.88,False,161.23,87.07,-5.2,,3345.18,1000.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
406666,EZY47PG,United Kingdom,1753810463,1753810463,5.884,47.9428,10965.18,False,223.16,292.07,-0.33,,11330.94,7512.0,False,0,EGKK,EIDW,London Gatwick,Dublin Airport,London,Dublin,51.1481,-0.1903,53.4213,-6.27,easyJet,high,720.4762834791511,0
4d00d0,LGL87W,Luxembourg,1753810463,1753810463,14.9559,48.7153,6385.56,False,162.96,121.18,-5.85,,6583.68,1000.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
4d00c6,LGL9473,Luxembourg,1753810462,1753810462,7.2698,50.1505,7002.78,False,158.33,62.1,0.65,,7246.62,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
400fda,EZY2578,United Kingdom,1753810463,1753810463,5.8577,50.2032,11590.02,False,215.45,306.65,0.33,,11917.68,6602.0,False,0,EGKK,LEMD,London Gatwick,Madrid Barajas,London,Madrid,51.1481,-0.1903,40.4983,-3.5676,easyJet,high,1240.1457071090194,0
4d00d7,LGL4KF,Luxembourg,1753810462,1753810463,6.8667,46.4879,7315.2,False,173.98,344.57,0.0,,7627.62,1000.0,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
4d00d4,LGL535C,Luxembourg,1753810462,1753810462,7.8967,51.8688,7315.2,False,169.6,35.62,0.65,,7513.32,1000.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
4d00f1,LGL69P,Luxembourg,1753810462,1753810462,6.5841,47.2053,11887.2,False,223.34,194.13,0.0,,12268.2,1000.0,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
4b1bb1,HBKMR,Switzerland,1753810463,1753810463,8.7501,46.1331,853.44,False,45.11,225.92,3.9,,960.12,,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
48649f,PHYLW,Kingdom of the Netherlands,1753810463,1753810463,5.3859,51.4736,205.74,False,23.56,301.61,11.05,,274.32,1000.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,1
899039,EVA067,Taiwan,1753810463,1753810463,5.0333,51.0206,10972.8,False,230.13,290.14,0.0,,11285.22,3121.0,False,0,EHAM,LFPG,Amsterdam Schiphol,Paris Charles de Gaulle,Amsterdam,Paris,52.3105,4.7683,49.0097,2.5479,Unknown,medium,441.5715720387802,0
4409cd,OEGJB,Austria,1753810463,1753810463,6.2479,51.8103,8610.6,False,213.76,119.4,8.78,,8831.58,1000.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
49d3fa,TVS2888,Czech Republic,1753810463,1753810463,14.2405,50.1103,464.82,False,89.41,306.34,13.0,,525.78,,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
508405,MSC2921,Ukraine,1753810463,1753810463,13.6659,45.2664,10668.0,False,265.06,129.25,0.0,,11003.28,3030.0,False,0,EDDM,LIRF,Munich Airport,Rome Fiumicino,Munich,Rome,48.3538,11.7861,41.8003,12.2389,Unknown,medium,729.1727636842245,0
49d544,OKADL,Czech Republic,1753810463,1753810463,14.3525,46.8861,3962.4,False,100.69,172.37,0.0,,4107.18,6024.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
49d57d,OKTTG,Czech Republic,1753810197,1753810197,14.8954,50.3966,236.22,False,35.29,44.41,-1.3,,297.18,,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,1
4ca56c,RYR3FC,Ireland,1753810462,1753810462,13.5271,45.7764,10058.4,False,217.18,225.67,0.0,,10363.2,1000.0,False,0,EGKK,LEMD,London Gatwick,Madrid Barajas,London,Madrid,51.1481,-0.1903,40.4983,-3.5676,Ryanair,high,1240.1457071090194,0
4ba9cb,THY4ST,Turkey,1753810462,1753810463,13.7138,52.1625,3962.4,False,197.92,122.91,11.38,,4046.22,7624.0,False,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
502d28,SWR115Y,Latvia,1753810462,1753810462,5.2144,47.9241,10972.8,False,223.75,304.6,0.0,,11330.94,3017.0,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Swiss International,high,285.6288450490251,0
502d58,SWR5KC,Latvia,1753810462,1753810462,11.1455,49.561,9136.38,False,222.89,237.15,0.0,,9387.84,1000.0,False,0,LSZH,EHAM,Zurich Airport,Amsterdam Schiphol,Zurich,Amsterdam,47.4647,8.5492,52.3105,4.7683,Swiss International,high,682.2391082065361,0
47a7a8,NOZ6LK,Norway,1753810462,1753810462,7.036,48.2707,11277.6,False,234.46,196.05,0.0,,11628.12,765.0,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
502d43,BEL4LB,Latvia,1753810463,1753810463,9.0005,49.1986,10363.2,False,203.35,309.04,0.0,,10683.24,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
502d5a,AUA375,Latvia,1753810462,1753810462,11.3335,50.8339,10355.58,False,202.48,304.34,0.0,,10591.8,1000.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
3dafb2,PTO1157,Germany,1753810463,1753810463,12.3472,53.9128,220.98,False,42.7,270.0,-2.6,,251.46,,False,0,EKCH,EDDF,Copenhagen Airport,Frankfurt Airport,Copenhagen,Frankfurt,55.6181,12.6561,50.0379,8.5622,Unknown,medium,768.2182355354822,0
3d063f,DEAPR,Germany,1753810462,1753810462,10.7823,53.8851,518.16,False,57.11,172.23,-0.33,,525.78,4677.0,False,0,EKCH,EDDF,Copenhagen Airport,Frankfurt Airport,Copenhagen,Frankfurt,55.6181,12.6561,50.0379,8.5622,Unknown,medium,768.2182355354822,0
4b8dee,CAI7TB,Turkey,1753810463,1753810463,10.6566,49.0526,11277.6,False,256.12,135.81,0.33,,11590.02,1366.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
3cf8be,PTN22G,Germany,1753810463,1753810463,8.0619,49.1049,12496.8,False,223.12,169.91,-0.33,,12885.42,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
486505,PHAFV,Kingdom of the Netherlands,1753810462,1753810462,5.0131,52.7944,160.02,False,42.63,107.56,2.93,,228.6,7000.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
502ce4,BTI6BM,Latvia,1753810463,1753810463,5.4239,53.241,11277.6,False,242.73,62.89,0.0,,11521.44,4617.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
502ce3,BEL2WN,Latvia,1753810463,1753810463,8.4852,49.0382,10355.58,False,208.78,311.7,-0.33,,10690.86,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
ab8f36,FDX4,United States,1753810360,1753810360,6.8192,50.9592,1051.56,False,117.29,34.46,-11.38,,1165.86,2012.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
502d88,AUA505,Latvia,1753810462,1753810463,14.8708,46.2339,9136.38,False,220.86,209.13,0.0,,9364.98,,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
502d7d,SWR5MT,Latvia,1753810463,1753810463,9.9642,52.298,1630.68,False,133.28,11.35,-6.5,,1706.88,2216.0,False,0,LSZH,LIRF,Zurich Airport,Rome Fiumicino,Zurich,Rome,47.4647,8.5492,41.8003,12.2389,Swiss International,high,750.3740673940231,0
4ba9c1,THY6AY,Turkey,1753810463,1753810463,13.5684,49.2793,11277.6,False,255.72,122.76,0.33,,11551.92,7705.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
3d0501,DEADL,Germany,1753810463,1753810463,7.9964,49.9301,784.86,False,32.21,153.43,-0.33,,891.54,7000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,1
407fc7,EZY31NL,United Kingdom,1753810463,1753810463,10.5018,47.34,11292.84,False,253.67,139.69,-0.33,,11673.84,3462.0,False,0,EGGW,LIRF,London Luton,Rome Fiumicino,London,Rome,51.8747,-0.3683,41.8003,12.2389,easyJet,high,1791.317942223323,0
43e7bd,MATCH,United Kingdom,1753810462,1753810462,14.4905,49.9891,1196.34,False,102.48,307.04,-0.33,,1280.16,1217.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
407faf,TOM92Y,United Kingdom,1753810462,1753810462,5.0678,50.1331,11277.6,False,249.43,121.59,0.0,,11612.88,4742.0,False,0,EHAM,LFPG,Amsterdam Schiphol,Paris Charles de Gaulle,Amsterdam,Paris,52.3105,4.7683,49.0097,2.5479,Unknown,medium,441.5715720387802,0
3e120b,CHX74,Germany,1753810462,1753810462,11.4486,48.0049,830.58,False,55.48,204.66,0.33,,929.64,20.0,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
3e1214,CHX1,Germany,1753810463,1753810463,11.4433,47.7882,1173.48,False,56.98,230.13,0.65,,1280.16,20.0,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
